"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein IDs","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Intensity","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"G3V803",1.44229306208065,11.0217047976208,0.600256558022366,0.438480154315434,0.865421357201513,"G3V803",NA,"Cdh2","tr|G3V803|G3V803_RAT Cadherin-2 OS=Rattus norvegicus OX=10116 GN=Cdh2 PE=1 SV=1",99.667,932750000,74034000,123160000,16747000,11948000,13324000,92759000,60866000,180030000,132120000,227760000,2056500,3421200,465190,331880,370110,2576600,1690700,5000900,3670000,6326600,96566000,109010000,0,0,0,148590000,115860000,114310000,102830000,127060000,8,10,4,3,5,8,7,14,10,20
"G3V8G4;P55068;A0A0G2JYH8;P55068-2",-1.55662362756006,10.2901774859481,0.694839630397411,0.4045231050103,0.865421357201513,"G3V8G4;P55068;A0A0G2JYH8;P55068-2","Brevican core protein","Bcan","tr|G3V8G4|G3V8G4_RAT Brevican core protein OS=Rattus norvegicus OX=10116 GN=Bcan PE=1 SV=1;sp|P55068|PGCB_RAT Brevican core protein OS=Rattus norvegicus OX=10116 GN=Bcan PE=1 SV=2;tr|A0A0G2JYH8|A0A0G2JYH8_RAT Brevican core protein OS=Rattus norvegicus OX=1",96,541910000,82016000,192690000,38536000,51647000,16447000,0,0,38035000,81597000,40944000,2000400,4699800,939910,1259700,401160,0,0,927680,1990200,998630,80484000,83494000,70007000,83877000,0,0,0,40038000,48063000,43918000,10,15,5,5,3,1,0,4,12,7
"P30121",1.63926722111834,8.02987897143418,0.766925702256955,0.381169794381227,0.865421357201513,"P30121","Metalloproteinase inhibitor 2","Timp2","sp|P30121|TIMP2_RAT Metalloproteinase inhibitor 2 OS=Rattus norvegicus OX=10116 GN=Timp2 PE=1 SV=3",24.356,135710000,0,36817000,0,0,0,0,0,28350000,31360000,39185000,0,3347000,0,0,0,0,0,2577300,2850900,3562200,0,24942000,0,0,0,0,0,27428000,26834000,28138000,0,3,0,0,0,0,0,5,6,6
"P82995",1.47679610311919,6.74149746244952,0.628163384850581,0.428029797709282,0.865421357201513,"P82995;Q6B437","Heat shock protein HSP 90-alpha","Hsp90aa1","sp|P82995|HS90A_RAT Heat shock protein HSP 90-alpha OS=Rattus norvegicus OX=10116 GN=Hsp90aa1 PE=1 SV=3",84.814,56110000,0,17089000,0,0,0,0,0,7975300,11944000,19103000,0,517840,0,0,0,0,0,241680,361930,578870,0,11107000,0,0,0,0,0,10407000,11371000,10966000,0,2,0,0,0,0,0,3,3,6
"Q6P7Q2;P35053",1.47894342929737,7.33766278626068,0.629917268941668,0.427385661812205,0.865421357201513,"Q6P7Q2;P35053","Glypican-1;Secreted glypican-1","Gpc1","tr|Q6P7Q2|Q6P7Q2_RAT Glypican-1 OS=Rattus norvegicus OX=10116 GN=Gpc1 PE=2 SV=1;sp|P35053|GPC1_RAT Glypican-1 OS=Rattus norvegicus OX=10116 GN=Gpc1 PE=1 SV=1",61.628,82867000,0,19880000,0,0,0,0,0,20409000,22924000,19655000,0,710000,0,0,0,0,0,728890,818700,701950,0,16772000,0,0,0,0,0,15528000,15776000,18342000,2,6,0,0,0,0,0,4,5,7
"D3ZJ08",1.39368949901059,11.0836084959698,0.561904982692958,0.453493712834018,0.870953012010076,"D3ZJ08","Histone H3","Hist2h3c2","tr|D3ZJ08|D3ZJ08_RAT Histone H3 OS=Rattus norvegicus OX=10116 GN=Hist2h3c2 PE=1 SV=1",15.388,951310000,30925000,51060000,39287000,17169000,49583000,70419000,67114000,201280000,215280000,209190000,7731200,12765000,9821800,4292300,12396000,17605000,16778000,50321000,53821000,52297000,36621000,38823000,58319000,0,66007000,95127000,88085000,140230000,162220000,150270000,3,8,6,3,9,14,13,9,10,11
"G3V7Z4;P07092",1.32243707502301,10.93306754682,0.507735056658312,0.476120979898842,0.870953012010076,"G3V7Z4;P07092;O88772","Glia-derived nexin","Serpine2","tr|G3V7Z4|G3V7Z4_RAT Glia-derived nexin OS=Rattus norvegicus OX=10116 GN=Serpine2 PE=3 SV=1;sp|P07092|GDN_RAT Glia-derived nexin OS=Rattus norvegicus OX=10116 GN=Serpine2 PE=1 SV=1",44.049,868190000,39379000,142780000,21630000,8174700,11598000,44449000,62059000,167560000,204280000,166280000,1875200,6799000,1030000,389270,552260,2116600,2955200,7979200,9727400,7918100,40739000,73051000,48340000,0,31802000,84596000,90712000,139600000,142940000,104580000,8,10,5,3,4,10,14,17,14,12
"P05197;Q8K1G4",1.34054779467355,7.20829291618394,0.52127206730168,0.470299558180486,0.870953012010076,"P05197;Q8K1G4","Elongation factor 2","Eef2","sp|P05197|EF2_RAT Elongation factor 2 OS=Rattus norvegicus OX=10116 GN=Eef2 PE=1 SV=4;tr|Q8K1G4|Q8K1G4_RAT Elongation factor-2 (Fragment) OS=Rattus norvegicus OX=10116 GN=Ef-2 PE=4 SV=1",95.283,89776000,12190000,17129000,3326700,0,0,5019900,0,15963000,23006000,13143000,270880,380640,73927,0,0,111550,0,354720,511240,292060,14352000,0,0,0,0,0,0,16116000,15921000,11939000,2,4,0,1,0,1,1,4,7,7
"D3ZCR3;A0A0G2K6P4;B4F758;P63159;D3ZXR5;D3ZLG3;D3ZIU9",1.22287619292022,8.77097019650516,0.43622365667656,0.50895078980005,0.890350578385689,"D3ZCR3;A0A0G2K6P4;B4F758;P63159;D3ZXR5;D3ZLG3;D3ZIU9;D4A6A9;F1M6B2;D3ZC69;D3ZGW6;M0R7R5;F1LNG6;Q7TPK9","High mobility group protein B1","Hmg1l1;Hmgb1;RGD1560584","tr|D3ZCR3|D3ZCR3_RAT High mobility group protein B1 pseudogene OS=Rattus norvegicus OX=10116 GN=LOC108349189 PE=4 SV=2;tr|A0A0G2K6P4|A0A0G2K6P4_RAT High-mobility group (nonhistone chromosomal) protein 1-like 1 OS=Rattus norvegicus OX=10116 GN=Hmg1l1 PE=4 S",24.677,238380000,0,93927000,0,0,0,0,0,33199000,54326000,56929000,0,15655000,0,0,0,0,0,5533200,9054400,9488100,0,51454000,0,0,0,0,0,34051000,41072000,52566000,2,7,0,0,1,0,2,4,9,6
"P12843;Q6LDG0",-1.08143889545061,13.5403259403505,0.343260830303826,0.557953029121698,0.890350578385689,"P12843;Q6LDG0;Q6LDF9","Insulin-like growth factor-binding protein 2","Igfbp2","sp|P12843|IBP2_RAT Insulin-like growth factor-binding protein 2 OS=Rattus norvegicus OX=10116 GN=Igfbp2 PE=1 SV=3;tr|Q6LDG0|Q6LDG0_RAT Insulin-like growth factor binding protein 2 (Fragment) OS=Rattus norvegicus OX=10116 PE=4 SV=1",32.854,4368400000,611180000,915190000,437160000,454570000,417380000,165760000,160020000,356190000,372490000,478430000,40745000,61013000,29144000,30305000,27826000,11051000,10668000,23746000,24833000,31895000,532580000,577440000,587740000,531180000,485740000,292030000,409610000,234950000,267090000,316560000,21,23,17,20,22,14,11,17,27,23
"P14841",-1.14947666861001,15.9222331596152,0.386695835607377,0.534041344300139,0.890350578385689,"P14841","Cystatin-C","Cst3","sp|P14841|CYTC_RAT Cystatin-C OS=Rattus norvegicus OX=10116 GN=Cst3 PE=1 SV=2",15.437,2.8066e+10,3033900000,7.876e+09,2.637e+09,2907800000,2631200000,1643100000,2102900000,1637700000,1648700000,1947800000,379230000,984500000,329620000,363470000,328900000,205390000,262860000,204720000,206090000,243470000,2257300000,3.886e+09,3.106e+09,2450600000,2780800000,1665600000,2067600000,1171700000,1281100000,1471700000,60,52,65,60,60,42,54,35,40,37
"P45592",1.12616860687631,10.4147284382121,0.371545930320664,0.542162807259628,0.890350578385689,"P45592;M0R6D6;A0A0G2KA35","Cofilin-1","Cfl1","sp|P45592|COF1_RAT Cofilin-1 OS=Rattus norvegicus OX=10116 GN=Cfl1 PE=1 SV=3",18.532,623640000,77880000,75775000,10914000,14175000,9781600,39403000,72532000,89130000,106920000,127130000,7788000,7577500,1091400,1417500,978160,3940300,7253200,8913000,10692000,12713000,90588000,64659000,0,0,0,68468000,89111000,61277000,73313000,81576000,8,5,3,2,2,9,10,11,12,15
"P63090",-1.10702701574782,11.6108986462919,0.359314070605683,0.548887430091927,0.890350578385689,"P63090","Pleiotrophin","Ptn","sp|P63090|PTN_RAT Pleiotrophin OS=Rattus norvegicus OX=10116 GN=Ptn PE=1 SV=1",18.869,1.095e+09,153010000,215170000,106670000,122910000,117870000,62318000,33991000,69051000,107950000,106030000,25501000,35862000,17778000,20486000,19645000,10386000,5665200,11509000,17991000,17671000,117380000,159740000,166190000,138990000,134020000,84383000,85372000,54522000,90262000,80960000,8,5,13,10,11,9,5,6,9,6
"Q7TP46;F8WG88;Q62632",1.18132289269466,11.2200221204699,0.407847179978066,0.523064219116985,0.890350578385689,"Q7TP46;F8WG88;Q62632","Follistatin-related protein 1","Fstl1","tr|Q7TP46|Q7TP46_RAT Ab2-379 OS=Rattus norvegicus OX=10116 PE=2 SV=1;tr|F8WG88|F8WG88_RAT Follistatin-related protein 1 OS=Rattus norvegicus OX=10116 GN=Fstl1 PE=4 SV=3;sp|Q62632|FSTL1_RAT Follistatin-related protein 1 OS=Rattus norvegicus OX=10116 GN=Fstl",60.706,995220000,64759000,157390000,14434000,19295000,16604000,70402000,78892000,197300000,169710000,206440000,2233100,5427100,497720,665330,572560,2427700,2720400,6803500,5852200,7118500,79310000,51802000,38371000,37555000,40293000,117260000,85208000,156500000,145720000,166350000,9,7,5,7,4,17,7,15,16,22
"A0A0G2JV65;P63102",1.01879907984272,9.2737852464619,0.305413753313715,0.580508221155446,0.897163917771783,"A0A0G2JV65;P63102","14-3-3 protein zeta/delta","Ywhaz","tr|A0A0G2JV65|A0A0G2JV65_RAT 14-3-3 protein zeta/delta OS=Rattus norvegicus OX=10116 GN=Ywhaz PE=1 SV=1;sp|P63102|1433Z_RAT 14-3-3 protein zeta/delta OS=Rattus norvegicus OX=10116 GN=Ywhaz PE=1 SV=1",28.988,325590000,22666000,51094000,7843900,14259000,11909000,13783000,21811000,55995000,74379000,51854000,1511000,3406300,522930,950570,793930,918890,1454100,3733000,4958600,3456900,37991000,36808000,0,0,0,0,40266000,41867000,45087000,39791000,2,5,1,3,2,3,5,4,9,4
"D4ACV3;M0RDM4;Q6I8Q6;M0RCL5;K7S2S2;K7R8M0;G3V9C0;D3ZVK7;A9UMV8;Q64598;Q4FZT6;Q00728;P0CC09;P0C170;P0C169;P02262;D3ZXP3;A0A0A0MXW3;D4AEC0;P0C0S7",0.994865278983134,12.5679542299869,0.291501472414452,0.589259954269206,0.897163917771783,"D4ACV3;M0RDM4;Q6I8Q6;M0RCL5;K7S2S2;K7R8M0;G3V9C0;D3ZVK7;A9UMV8;Q64598;Q4FZT6;Q00728;P0CC09;P0C170;P0C169;P02262;D3ZXP3;A0A0A0MXW3;D4AEC0;P0C0S7;M0R6X5;D3ZWE0","Histone H2A;Histone H2A.J;Histone H2A type 1-F;Histone H2A type 3;Histone H2A type 4;Histone H2A type 2-A;Histone H2A type 1-E;Histone H2A type 1-C;Histone H2A type 1;Histone H2A.Z","Hist2h2ac;LOC680322;Hist1h2af;LOC100910554;Hist2h2aa2;Hist1h2ao;Hist1h2ac;Hist1h2ak;H2afj;Hist2h2aa3;H2afx;H2afz;H2afv","tr|D4ACV3|D4ACV3_RAT Histone H2A OS=Rattus norvegicus OX=10116 GN=Hist2h2ac PE=3 SV=2;tr|M0RDM4|M0RDM4_RAT Histone H2A OS=Rattus norvegicus OX=10116 GN=LOC680322 PE=3 SV=1;tr|Q6I8Q6|Q6I8Q6_RAT Histone H2A OS=Rattus norvegicus OX=10116 GN=Hist1h2af PE=3 SV=",13.645,2486500000,128930000,239810000,52888000,95208000,119220000,288180000,236020000,441630000,436890000,447740000,25786000,47961000,10578000,19042000,23843000,57636000,47204000,88325000,87378000,89548000,142370000,140160000,101550000,121740000,175490000,284010000,290420000,323530000,363670000,364410000,3,5,3,3,8,14,11,5,10,7
"Q5M7T7",-0.970862697832477,12.7610138526383,0.277856982752003,0.598109278514522,0.897163917771783,"Q5M7T7",NA,"Pla2g7","tr|Q5M7T7|Q5M7T7_RAT Platelet-activating factor acetylhydrolase OS=Rattus norvegicus OX=10116 GN=Pla2g7 PE=2 SV=1",49.49,2740900000,399420000,641240000,158550000,206760000,187810000,79038000,75272000,329610000,315160000,348080000,19020000,30535000,7550000,9845700,8943100,3763700,3584400,15696000,15008000,16575000,331230000,344730000,300740000,310490000,260690000,119170000,163240000,225150000,211910000,228100000,28,19,14,24,13,11,12,22,25,27
"G3V6X1",-0.799262618102068,8.26899169427794,0.189424854923146,0.663395737398805,0.938767552922837,"G3V6X1",NA,"Fbln2","tr|G3V6X1|G3V6X1_RAT Fibulin 2 OS=Rattus norvegicus OX=10116 GN=Fbln2 PE=1 SV=1",131.3,162060000,19203000,54492000,4537700,9165100,4726000,4556600,2232700,21459000,18289000,23395000,400070,1135200,94536,190940,98458,94930,46515,447060,381010,487390,28587000,23272000,0,16914000,0,0,0,17477000,14304000,15122000,2,9,4,6,3,1,2,5,4,5
"P62804",0.826595606514932,12.0465007985817,0.202427045357979,0.652768896052853,0.938767552922837,"P62804;Q5BM22;P62804-2","Histone H4;Osteogenic growth peptide","Hist1h4b","sp|P62804|H4_RAT Histone H4 OS=Rattus norvegicus OX=10116 GN=H4c2 PE=1 SV=2",11.367,1916400000,42981000,259480000,19011000,40366000,54493000,90318000,39208000,386130000,495840000,488550000,7163400,43246000,3168400,6727700,9082100,15053000,6534700,64356000,82640000,81424000,76559000,90340000,0,137350000,204080000,211250000,0,198740000,374530000,324660000,5,4,1,3,6,8,4,10,11,12
"Q3KR76;P29598",-0.807825678243092,8.49538493015454,0.193453639768904,0.660057593925882,0.938767552922837,"Q3KR76;P29598","Urokinase-type plasminogen activator;Urokinase-type plasminogen activator long chain A;Urokinase-type plasminogen activator short chain A;Urokinase-type plasminogen activator chain B","Plau","tr|Q3KR76|Q3KR76_RAT Plasminogen activator, urokinase OS=Rattus norvegicus OX=10116 GN=Plau PE=2 SV=1;sp|P29598|UROK_RAT Urokinase-type plasminogen activator OS=Rattus norvegicus OX=10116 GN=Plau PE=1 SV=1",47.908,192370000,37333000,52694000,6557000,14443000,6397100,8381900,6943000,29543000,7204200,22874000,1696900,2395200,298050,656480,290780,381000,315590,1342900,327460,1039700,30742000,30072000,0,20147000,0,0,0,18630000,17504000,18520000,6,9,2,2,1,2,1,5,2,5
"F1LM84",0.33196605661564,11.713433740648,0.0330192131934268,0.855808829645909,0.974462677165456,"F1LM84;P08460",NA,"Nid1","tr|F1LM84|F1LM84_RAT Nidogen-1 OS=Rattus norvegicus OX=10116 GN=Nid1 PE=1 SV=1",137.04,1540900000,104500000,454990000,16949000,70387000,49443000,56727000,46272000,232030000,277760000,231860000,2009500,8749800,325940,1353600,950830,1090900,889840,4462200,5341500,4458800,132430000,252910000,0,80593000,64691000,68341000,70744000,187070000,236620000,200760000,13,31,9,12,6,8,8,30,33,32
"F1M8K0;D9IFS3",0.544709713403242,10.3271213775172,0.088573260175238,0.765998856087969,0.974462677165456,"F1M8K0;D9IFS3",NA,"Dag1","tr|F1M8K0|F1M8K0_RAT Dystroglycan 1 OS=Rattus norvegicus OX=10116 GN=Dag1 PE=1 SV=1;tr|D9IFS3|D9IFS3_RAT Alpha-dystroglycan (Fragment) OS=Rattus norvegicus OX=10116 PE=4 SV=1",96.705,647050000,36013000,111330000,6480200,4622400,5494200,7923100,5065600,166820000,145970000,157330000,923420,2854500,166160,118520,140880,203160,129890,4277400,3742800,4034200,79486000,114130000,0,0,0,0,0,105390000,110710000,100710000,7,5,3,6,2,5,7,12,12,14
"G3V8R2;P55067",-0.460795358170227,13.6119889478431,0.0634912393664027,0.801060634901959,0.974462677165456,"G3V8R2;P55067;A0A0G2K4R4;O70474","Neurocan core protein;150 kDa adult core glycoprotein","Ncan","tr|G3V8R2|G3V8R2_RAT Neurocan core protein OS=Rattus norvegicus OX=10116 GN=Ncan PE=1 SV=1;sp|P55067|NCAN_RAT Neurocan core protein OS=Rattus norvegicus OX=10116 GN=Ncan PE=1 SV=1",136.25,4676500000,447110000,912790000,234410000,335030000,317200000,325560000,344570000,513510000,666290000,579990000,10905000,22263000,5717400,8171500,7736700,7940500,8404100,12525000,16251000,14146000,458360000,485040000,499970000,527720000,454890000,433380000,485510000,347560000,438420000,393990000,40,44,29,38,24,35,31,36,57,41
"P05065;Q6AY07",0.408433517867107,8.7236839450289,0.0499268142599902,0.823190671322544,0.974462677165456,"P05065;Q6AY07","Fructose-bisphosphate aldolase A;Fructose-bisphosphate aldolase","Aldoa;Aldoart2","sp|P05065|ALDOA_RAT Fructose-bisphosphate aldolase A OS=Rattus norvegicus OX=10116 GN=Aldoa PE=1 SV=2;tr|Q6AY07|Q6AY07_RAT Fructose-bisphosphate aldolase OS=Rattus norvegicus OX=10116 GN=Aldoart2 PE=2 SV=1",39.351,203880000,23817000,39553000,0,5825900,0,21535000,7937900,35530000,33088000,36598000,1035500,1719700,0,253300,0,936300,345130,1544800,1438600,1591200,35487000,30688000,0,0,0,31350000,0,20974000,22035000,24009000,2,5,0,1,0,5,1,7,6,9
"P10111;A0A0G2K1P0;A0A0G2K2E4",0.618903891125014,10.7554720296345,0.114150859954762,0.735467041172263,0.974462677165456,"P10111;A0A0G2K1P0;A0A0G2K2E4;M0RCZ9","Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed","Ppia","sp|P10111|PPIA_RAT Peptidyl-prolyl cis-trans isomerase A OS=Rattus norvegicus OX=10116 GN=Ppia PE=1 SV=2;tr|A0A0G2K1P0|A0A0G2K1P0_RAT Peptidyl-prolyl cis-trans isomerase OS=Rattus norvegicus OX=10116 GN=Ppia PE=1 SV=1;tr|A0A0G2K2E4|A0A0G2K2E4_RAT Peptidyl-",17.874,818260000,77247000,117100000,19011000,29903000,30652000,53165000,14341000,163870000,146720000,166260000,7724700,11710000,1901100,2990300,3065200,5316500,1434100,16387000,14672000,16626000,91607000,75693000,0,0,70789000,105110000,0,110880000,98059000,115570000,5,6,1,1,4,5,2,15,12,13
"P15087;Q5U322;D4A8X4",-0.60527977894086,12.706858046989,0.109216346002608,0.741038084478613,0.974462677165456,"P15087;Q5U322;D4A8X4","Carboxypeptidase E","Cpe","sp|P15087|CBPE_RAT Carboxypeptidase E OS=Rattus norvegicus OX=10116 GN=Cpe PE=1 SV=1;tr|Q5U322|Q5U322_RAT Carboxypeptidase E OS=Rattus norvegicus OX=10116 GN=Cpe PE=2 SV=1;tr|D4A8X4|D4A8X4_RAT Carboxypeptidase E OS=Rattus norvegicus OX=10116 GN=Cpe PE=1 SV",53.308,2546100000,237100000,394670000,134770000,231970000,124110000,16162000,179260000,363450000,474210000,390440000,9879300,16445000,5615300,9665300,5171100,673430,7469200,15144000,19759000,16269000,245450000,297820000,274790000,293020000,243120000,0,278050000,257540000,261060000,270990000,17,17,13,21,10,6,15,24,25,27
"P16975",0.343897609828603,14.1965849856659,0.0354297301521724,0.850698027704144,0.974462677165456,"P16975","SPARC","Sparc","sp|P16975|SPRC_RAT SPARC OS=Rattus norvegicus OX=10116 GN=Sparc PE=1 SV=4",34.296,7937600000,513550000,1061100000,273580000,653350000,329290000,709100000,788600000,1238400000,1004500000,1366200000,39504000,81620000,21044000,50257000,25330000,54546000,60662000,95262000,77273000,105090000,518860000,658340000,516420000,609250000,485490000,752230000,850490000,880850000,810100000,921260000,35,29,26,48,31,58,47,44,46,45
"P20059",-0.327958365210544,14.8155866393184,0.0322284633485187,0.857527155905601,0.974462677165456,"P20059","Hemopexin","Hpx","sp|P20059|HEMO_RAT Hemopexin OS=Rattus norvegicus OX=10116 GN=Hpx PE=1 SV=3",51.35,1.3427e+10,1616100000,2397500000,1247400000,1.469e+09,895270000,1325100000,726220000,1354300000,1146900000,1249500000,64642000,95900000,49897000,58762000,35811000,53006000,29049000,54171000,45875000,49981000,970580000,1156500000,1098100000,1105200000,1.052e+09,1067100000,949800000,1074200000,942400000,1100900000,54,16,51,48,46,36,38,24,31,29
"P30120;Q91ZP7",0.672930298795358,12.2854432600775,0.134764959080375,0.713541837628296,0.974462677165456,"P30120;Q91ZP7","Metalloproteinase inhibitor 1","Timp1","sp|P30120|TIMP1_RAT Metalloproteinase inhibitor 1 OS=Rattus norvegicus OX=10116 GN=Timp1 PE=1 SV=2;tr|Q91ZP7|Q91ZP7_RAT Tissue inhibitor of metalloproteinase 1 (Fragment) OS=Rattus norvegicus OX=10116 PE=2 SV=1",23.793,2079200000,73999000,197450000,91011000,86105000,118890000,155970000,211900000,394500000,417670000,331660000,6727200,17950000,8273800,7827700,10808000,14179000,19264000,35864000,37970000,30150000,100550000,144760000,149530000,127520000,122730000,248940000,249840000,233280000,245450000,250510000,10,13,12,11,13,22,27,24,26,18
"P62260",0.488164308812815,10.3564386308989,0.0712206816070378,0.789567690922225,0.974462677165456,"P62260","14-3-3 protein epsilon","Ywhae","sp|P62260|1433E_RAT 14-3-3 protein epsilon OS=Rattus norvegicus OX=10116 GN=Ywhae PE=1 SV=1",29.174,589570000,38897000,97032000,6460800,18247000,20917000,25228000,9431200,112290000,125050000,136020000,2288000,5707800,380050,1073300,1230400,1484000,554780,6605000,7355800,8001200,43605000,56748000,0,37960000,49289000,46857000,0,83171000,93407000,91939000,6,9,3,4,3,5,2,7,12,8
"Q5BJ93;M0R5J4;P04764;Q5EB49",0.386658094712455,10.8072942326401,0.0447603775450098,0.832445258570593,0.974462677165456,"Q5BJ93;M0R5J4;P04764;Q5EB49;P15429;P07323;F1M9V3","Alpha-enolase","Eno1","tr|Q5BJ93|Q5BJ93_RAT Enolase 1, (Alpha) OS=Rattus norvegicus OX=10116 GN=Eno1 PE=2 SV=2;tr|M0R5J4|M0R5J4_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;sp|P04764|ENOA_RAT Alpha-enolase OS=Rattus norvegicus OX=10116 GN=Eno1 PE=1 SV=4;tr",47.127,762120000,45947000,164060000,17681000,32249000,19658000,39373000,26117000,142440000,127650000,146950000,2088500,7457100,803700,1465900,893540,1789700,1187200,6474600,5802400,6679400,58751000,80211000,36019000,54667000,36428000,59614000,49959000,92405000,92257000,118930000,9,11,7,6,4,9,8,18,14,19
"Q62656-3;Q62656;F1LMY3;Q62656-2",-0.383527622403225,13.6786698760109,0.0440406428767008,0.833778014838697,0.974462677165456,"Q62656-3;Q62656;F1LMY3;Q62656-2","Receptor-type tyrosine-protein phosphatase zeta;Protein-tyrosine-phosphatase","Ptprz1","sp|Q62656-3|PTPRZ_RAT Isoform 3 of Receptor-type tyrosine-protein phosphatase zeta OS=Rattus norvegicus OX=10116 GN=Ptprz1;sp|Q62656|PTPRZ_RAT Receptor-type tyrosine-protein phosphatase zeta OS=Rattus norvegicus OX=10116 GN=Ptprz1 PE=1 SV=1;tr|F1LMY3|F1LMY",175.84,5185300000,632890000,869120000,261130000,526330000,431430000,350120000,241320000,639430000,629290000,604240000,11720000,16095000,4835800,9746900,7989500,6483700,4469000,11841000,11653000,11190000,510460000,515860000,461270000,494690000,508510000,455100000,452210000,423080000,471160000,477690000,30,27,36,31,30,25,17,31,37,30
"Q65ZS7;A0A0G2K151;P02650;Q6PAH0",-0.621829017821102,16.0290478568193,0.115224169042821,0.734273124520297,0.974462677165456,"Q65ZS7;A0A0G2K151;P02650;Q6PAH0","Apolipoprotein E","Apoe","tr|Q65ZS7|Q65ZS7_RAT Rat apolipoprotein E protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;tr|A0A0G2K151|A0A0G2K151_RAT Apolipoprotein E OS=Rattus norvegicus OX=10116 GN=Apoe PE=1 SV=1;sp|P02650|APOE_RAT Apolipoprotein E OS=Rattus norvegicus OX=10116 GN=Apo",38.325,2.8116e+10,3487800000,6736700000,2184400000,2387200000,1825700000,2104200000,1741800000,2512900000,2544700000,2590300000,217990000,421040000,136520000,149200000,114100000,131510000,108860000,157060000,159040000,161890000,2850300000,3327900000,2443400000,2533500000,2547600000,2110800000,2287400000,1971200000,2039600000,2118500000,84,60,77,82,68,90,56,53,63,53
"B6DYQ7;P04906",-0.00803462002102397,10.4149069860381,1.93846884393167e-05,0.996487081526428,0.998363955628061,"B6DYQ7;P04906;Q7TP35","Glutathione S-transferase P","Gstp1","tr|B6DYQ7|B6DYQ7_RAT Glutathione S-transferase pi OS=Rattus norvegicus OX=10116 GN=Gstp1 PE=2 SV=1;sp|P04906|GSTP1_RAT Glutathione S-transferase P OS=Rattus norvegicus OX=10116 GN=Gstp1 PE=1 SV=2",23.439,570960000,70570000,121210000,14173000,34085000,24130000,39175000,40544000,66619000,70924000,89532000,5880800,10101000,1181100,2840400,2010800,3264600,3378600,5551600,5910300,7461000,61788000,61239000,0,61262000,49616000,50934000,52788000,56555000,56064000,56763000,9,5,6,6,9,5,8,6,10,7
"G3V6K1;Q9R0D6",-0.16666661334001,7.5614672153429,0.00833659505842377,0.927250279824681,0.998363955628061,"G3V6K1;Q9R0D6","Transcobalamin-2","Tcn2","tr|G3V6K1|G3V6K1_RAT Transcobalamin 2, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Tcn2 PE=4 SV=1;sp|Q9R0D6|TCO2_RAT Transcobalamin-2 OS=Rattus norvegicus OX=10116 GN=Tcn2 PE=2 SV=1",47.516,112760000,14197000,47838000,0,6880900,5753100,0,0,16056000,13084000,8949900,591530,1993200,0,286710,239710,0,0,669010,545170,372910,17962000,18656000,0,0,0,0,0,12806000,11757000,12515000,2,7,0,2,2,0,0,5,2,2
"G3V8C3;P31000",0.00374186266415925,12.6704237926205,4.204464037115e-06,0.998363955628061,0.998363955628061,"G3V8C3;P31000;Q6P725;P48675;G3V712;CON__Q9DCV7;Q496Z5;CON__Q3KNV1;CON__P08729;F1M7P4;CON__P05787;CON__Q9H552;G3V8Q2;CON__Q9NSB2;CON__Q6ISB0;G3V7S2;F1LRZ7;Q6IG12;P21807;Q10758;P23565;P19527;P12839;P16884","Vimentin","Vim","tr|G3V8C3|G3V8C3_RAT Vimentin OS=Rattus norvegicus OX=10116 GN=Vim PE=1 SV=1;sp|P31000|VIME_RAT Vimentin OS=Rattus norvegicus OX=10116 GN=Vim PE=1 SV=2",53.7,2577500000,268720000,482520000,57800000,163230000,120550000,221820000,150860000,403140000,284680000,424220000,7903500,14192000,1700000,4801000,3545700,6524100,4437000,11857000,8373000,12477000,230310000,265720000,150710000,230610000,223630000,261210000,254060000,271530000,233450000,290160000,20,22,9,15,13,20,13,23,23,30
"P07335",0.0250738403955349,13.2798911684997,0.000188786667777879,0.989037438133771,0.998363955628061,"P07335","Creatine kinase B-type","Ckb","sp|P07335|KCRB_RAT Creatine kinase B-type OS=Rattus norvegicus OX=10116 GN=Ckb PE=1 SV=2",42.725,4204100000,353860000,780410000,174750000,316860000,200020000,304910000,291390000,608870000,593320000,579730000,19659000,43356000,9708200,17603000,11112000,16939000,16188000,33826000,32962000,32207000,321280000,408920000,299180000,319060000,317170000,352460000,372900000,439440000,415550000,436500000,32,28,21,27,26,31,33,37,39,33
