"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"Q6P7B6;P52796",25.2378389837138,0.986441168682305,81.1386926632848,2.10419509190126e-19,1.78127423137301e-18,"Q6P7B6","Ephrin-B1","Efnb1","tr|Q6P7B6|Q6P7B6_RAT Ephrin B1, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Efnb1 PE=2 SV=1;sp|P52796|EFNB1_RAT Ephrin-B1 OS=Rattus norvegicus OX=10116 GN=Efnb1 PE=1 SV=1",37.893,345,"345;345",5.9885,4275500,9124500,0,5802300,6168100,30298000,17121000,0,9418800,3142900,225030,480230,0,305390,324640,1594600,901090,0,495730,165420,0,0,0,0,0,0,24594000,0,0,0,2,0,0,0,0,3,2,0,0,0
"D3ZT07;D3ZDH8;Q9JJM9-3;Q9JJM9;Q9JJM9-2",-25.2493879674159,0.99799014531688,81.1252967006895,2.11850707943876e-19,1.78174581588505e-18,"D3ZT07","Septin-5","5-Sep","tr|D3ZT07|D3ZT07_RAT Septin 5 OS=Rattus norvegicus OX=10116 GN=Sept5 PE=1 SV=2;tr|D3ZDH8|D3ZDH8_RAT Septin 5 OS=Rattus norvegicus OX=10116 GN=Sept5 PE=1 SV=1;sp|Q9JJM9-3|SEPT5_RAT Isoform 3 of Septin-5 OS=Rattus norvegicus OX=10116 GN=Septin5;sp|Q9JJM9|SEP",42.824,369,"369;378;356;369;378",8.0265,17862000,14641000,14170000,0,10786000,11536000,32780000,16792000,22371000,21247000,811890,665500,644080,0,490280,524360,1490000,763260,1016900,965770,0,10194000,14932000,0,0,0,0,0,0,0,3,2,2,0,2,2,4,3,3,3
"G3V6U9;D4A7S1",25.2279521324869,0.976554325076342,81.1215597814526,2.12251687356798e-19,1.78174581588505e-18,"G3V6U9",NA,"LOC100910833","sp|G3V6U9|SETD3_RAT Actin-histidine N-methyltransferase OS=Rattus norvegicus OX=10116 GN=Setd3 PE=1 SV=1;tr|D4A7S1|D4A7S1_RAT Protein-histidine N-methyltransferase OS=Rattus norvegicus OX=10116 GN=LOC100910833 PE=3 SV=3",67.42,596,"596;381",7.3531,9030000,0,10529000,0,4650500,16208000,3689100,0,0,0,273640,0,319050,0,140930,491160,111790,0,0,0,0,0,0,0,0,24378000,0,0,0,0,0,0,3,0,2,3,0,0,0,0
"O70513",25.2138837164622,0.962485920340457,81.0971806801501,2.14886313751547e-19,1.79562536148553e-18,"O70513","Galectin-3-binding protein","Lgals3bp","sp|O70513|LG3BP_RAT Galectin-3-binding protein OS=Rattus norvegicus OX=10116 GN=Lgals3bp PE=1 SV=2",63.742,574,"574",7.2853,0,0,6480600,0,0,8513400,15884000,3843700,4814600,11413000,0,0,294570,0,0,386970,721990,174720,218850,518790,0,0,0,0,0,0,24189000,0,0,0,0,0,0,0,0,2,4,0,3,4
"Q6MG85",25.2143167992267,0.962919001611645,81.0979311772212,2.14804722298154e-19,1.79562536148553e-18,"Q6MG85","1-acyl-sn-glycerol-3-phosphate acyltransferase","Agpat1","tr|Q6MG85|Q6MG85_RAT 1-acyl-sn-glycerol-3-phosphate acyltransferase OS=Rattus norvegicus OX=10116 GN=Agpat1 PE=1 SV=1",31.698,284,"284",5.0983,30325000,24804000,23638000,11474000,17864000,19409000,18336000,0,0,12915000,2527100,2067000,1969800,956160,1488700,1617400,1528000,0,0,1076200,0,0,0,0,0,0,0,0,0,23829000,2,4,2,0,3,3,3,0,0,2
"A0A0G2JW51;Q5BJS0",-25.2274044345264,0.976006630244509,81.0872006766835,2.15974256983689e-19,1.79651313763705e-18,"A0A0G2JW51","Putative ATP-dependent RNA helicase DHX30","Dhx30","tr|A0A0G2JW51|A0A0G2JW51_RAT ATP-dependent RNA helicase DHX30 OS=Rattus norvegicus OX=10116 GN=Dhx30 PE=1 SV=1;sp|Q5BJS0|DHX30_RAT ATP-dependent RNA helicase DHX30 OS=Rattus norvegicus OX=10116 GN=Dhx30 PE=1 SV=1",131.05,1169,"1169;1194",5.8938,0,4334000,3651600,22366000,10866000,0,0,1258900,6063900,2889600,0,58568,49346,302250,146840,0,0,17011,81944,39048,0,0,0,24946000,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0
"A0A0H2UHC8;Q5FWT7",-25.228528189927,0.977130384458636,81.0891488862444,2.15761446233008e-19,1.79651313763705e-18,"A0A0H2UHC8","Ubiquitin-like domain-containing CTD phosphatase 1","Ublcp1","tr|A0A0H2UHC8|A0A0H2UHC8_RAT Ubiquitin-like domain-containing CTD phosphatase 1 OS=Rattus norvegicus OX=10116 GN=Ublcp1 PE=1 SV=1;sp|Q5FWT7|UBCP1_RAT Ubiquitin-like domain-containing CTD phosphatase 1 OS=Rattus norvegicus OX=10116 GN=Ublcp1 PE=2 SV=1",36.858,318,"318;318",17.826,5138700,7440400,13549000,11731000,5302200,3775900,0,0,4975100,0,342580,496020,903270,782100,353480,251730,0,0,331670,0,0,0,12997000,11866000,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
"A0A0G2JWH3",-25.2229683317301,0.971570529917145,81.0795133811895,2.16816021837556e-19,1.79942548735931e-18,"A0A0G2JWH3",NA,NA,"tr|A0A0G2JWH3|A0A0G2JWH3_RAT Condensin complex subunit 1 OS=Rattus norvegicus OX=10116 GN=Ncapd2 PE=1 SV=1",155.46,1389,"1389",4.5497,0,0,5769400,6437700,17660000,0,0,0,0,0,0,0,76925,85836,235460,0,0,0,0,0,0,0,0,0,24517000,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
"A0A0G2KB74;F1LZ43;D3ZZB0",25.1705758883906,0.919178128528486,81.0221327062421,2.232037977461e-19,1.81055981536709e-18,"A0A0G2KB74",NA,"Dip2a;Dip2c","tr|A0A0G2KB74|A0A0G2KB74_RAT Disco-interacting protein 2 homolog A OS=Rattus norvegicus OX=10116 GN=Dip2a PE=1 SV=1;tr|F1LZ43|F1LZ43_RAT Disco-interacting protein 2 homolog A OS=Rattus norvegicus OX=10116 GN=Dip2a PE=1 SV=3;tr|D3ZZB0|D3ZZB0_RAT Disco-inter",156.55,1444,"1444;1562;1586",6.4917,0,0,0,11385000,2846600,0,0,0,13847000,0,0,0,0,160350,40093,0,0,0,195030,0,0,0,0,0,0,0,0,0,23867000,0,0,0,0,3,2,0,0,0,5,0
"A0A140TAI1;Q9JJP9",-25.1978349833254,0.946437202035434,81.0359598993324,2.21647506857621e-19,1.81055981536709e-18,"A0A140TAI1","Ubiquilin-1","Ubqln1","tr|A0A140TAI1|A0A140TAI1_RAT Ubiquilin 1, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Ubqln1 PE=1 SV=1;sp|Q9JJP9|UBQL1_RAT Ubiquilin-1 OS=Rattus norvegicus OX=10116 GN=Ubqln1 PE=1 SV=1",62.014,582,"582;582",7.4063,0,26714000,16417000,0,3578400,7862800,0,0,5276600,5498800,0,1908200,1172700,0,255600,561630,0,0,376900,392770,0,24237000,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0
"D3ZKQ4",-25.1839673243931,0.93256955411006,81.0119295782728,2.24359193952952e-19,1.81055981536709e-18,"D3ZKQ4",NA,"Rabl6","tr|D3ZKQ4|D3ZKQ4_RAT RAB, member RAS oncogene family-like 6 OS=Rattus norvegicus OX=10116 GN=Rabl6 PE=1 SV=1",80.253,731,"731",6.4959,7414300,18208000,3328500,11776000,2871900,2560800,0,0,0,0,264800,650270,118880,420560,102570,91455,0,0,0,0,9338000,14595000,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0
"D3ZMP6",-25.1892546667715,0.937856892137132,81.0210919907294,2.23321374666079e-19,1.81055981536709e-18,"D3ZMP6",NA,"Nop10","tr|D3ZMP6|D3ZMP6_RAT NOP10 ribonucleoprotein OS=Rattus norvegicus OX=10116 GN=Nop10 PE=1 SV=1",7.7059,64,"64",6.0278,20780000,0,15261000,0,3356300,3181700,0,0,4819000,2053500,6926800,0,5087100,0,1118800,1060600,0,0,1606300,684510,12415000,0,11588000,0,0,0,0,0,0,0,4,0,3,0,0,2,0,0,0,0
"D3ZV75",-25.1849899692359,0.933592197768321,81.0137008297688,2.24158190209808e-19,1.81055981536709e-18,"D3ZV75",NA,"Mfsd1","tr|D3ZV75|D3ZV75_RAT Major facilitator superfamily domain-containing 1 OS=Rattus norvegicus OX=10116 GN=Mfsd1 PE=4 SV=1",51.2,464,"464",4.1525,25611000,5928400,3938600,14843000,11541000,0,9635800,5525700,4600400,2316100,1970100,456030,302970,1141800,887740,0,741210,425060,353880,178160,23838000,0,0,0,0,0,0,0,0,0,4,2,0,3,2,0,3,0,2,0
"D4A2K1",-25.1843193368584,0.932921566516437,81.012538688624,2.24290051048706e-19,1.81055981536709e-18,"D4A2K1",NA,"Hoga1","tr|D4A2K1|D4A2K1_RAT 4-hydroxy-2-oxoglutarate aldolase 1 OS=Rattus norvegicus OX=10116 GN=Hoga1 PE=1 SV=1",34.464,321,"321",3.7216,4229300,34271000,17644000,0,0,0,0,0,0,0,302100,2447900,1260300,0,0,0,0,0,0,0,0,24011000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"D4A7X1",-25.2029593158265,0.951561530072413,81.0448415802789,2.20653577808899e-19,1.81055981536709e-18,"D4A7X1",NA,"Mrps16","tr|D4A7X1|D4A7X1_RAT Mitochondrial ribosomal protein S16 OS=Rattus norvegicus OX=10116 GN=Mrps16 PE=1 SV=1",15.243,135,"135",5.5801,13313000,5841400,7878500,0,7074800,3743200,0,0,0,0,1331300,584140,787850,0,707480,374320,0,0,0,0,9440400,0,7784600,0,6987500,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0
"P51792-2;P51792;A0A0G2K2K6",-25.1989644514057,0.947566668986697,81.0379180315866,2.21427992526197e-19,1.81055981536709e-18,"P51792-2","H(+)/Cl(-) exchange transporter 3","Clcn3","sp|P51792-2|CLCN3_RAT Isoform 2 of H(+)/Cl(-) exchange transporter 3 OS=Rattus norvegicus OX=10116 GN=Clcn3;sp|P51792|CLCN3_RAT H(+)/Cl(-) exchange transporter 3 OS=Rattus norvegicus OX=10116 GN=Clcn3 PE=2 SV=2;tr|A0A0G2K2K6|A0A0G2K2K6_RAT Chloride channel",84.46,760,"760;818;866;754;747",3.3135,0,8860400,3025600,3234800,11630000,0,0,0,0,0,0,268500,91684,98025,352420,0,0,0,0,0,0,12260000,0,0,11925000,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0
"P60522;F1M1J6",25.1689425457402,0.917544785800896,81.0193023050412,2.23523712886475e-19,1.81055981536709e-18,"P60522","Gamma-aminobutyric acid receptor-associated protein-like 2","Gabarapl2;RGD1562165","sp|P60522|GBRL2_RAT Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Rattus norvegicus OX=10116 GN=Gabarapl2 PE=3 SV=1;tr|F1M1J6|F1M1J6_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=3 SV=3",13.667,117,"117;131",2.3726,0,14130000,0,9939500,7903300,21363000,5278300,5547700,0,5477000,0,1766300,0,1242400,987920,2670300,659780,693460,0,684620,0,0,0,0,0,23401000,0,0,0,0,0,0,0,0,2,3,0,0,0,0
"Q4G063",25.192074465612,0.940676686550517,81.0593893004272,2.19035197569516e-19,1.81055981536709e-18,"Q4G063","Cysteine-rich with EGF-like domain protein 2","Creld2","sp|Q4G063|CREL2_RAT Protein disulfide isomerase Creld2 OS=Rattus norvegicus OX=10116 GN=Creld2 PE=1 SV=1",38.25,349,"349",4.9326,0,0,0,0,0,4707100,10645000,0,0,4123000,0,0,0,0,0,313810,709680,0,0,274860,0,0,0,0,0,5916100,9858800,0,0,7917500,0,0,0,0,0,2,3,0,0,2
"Q5XI39",-25.1802929392836,0.92889517190889,81.0055622536133,2.25083255735527e-19,1.81055981536709e-18,"Q5XI39",NA,"Cryzl1","tr|Q5XI39|Q5XI39_RAT Crystallin zeta-like 1 OS=Rattus norvegicus OX=10116 GN=Cryzl1 PE=1 SV=1",38.783,348,"348",6.3734,14374000,15607000,10578000,7198800,7597400,3789100,0,0,0,0,798570,867080,587650,399940,422080,210510,0,0,0,0,12825000,11020000,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0
"Q66H15;M0R718",-25.1954307988338,0.944033019500271,81.0317945761362,2.22115180264815e-19,1.81055981536709e-18,"Q66H15","Regulator of microtubule dynamics protein 3","Rmdn3;LOC100911313","sp|Q66H15|RMD3_RAT Regulator of microtubule dynamics protein 3 OS=Rattus norvegicus OX=10116 GN=Rmdn3 PE=1 SV=1;tr|M0R718|M0R718_RAT Regulator of microtubule dynamics protein 3-like OS=Rattus norvegicus OX=10116 GN=LOC100911313 PE=4 SV=2",52.311,471,"471;299",3.2639,9555300,14548000,10131000,4759600,3909200,6657100,0,0,0,0,434330,661270,460510,216340,177690,302600,0,0,0,0,0,13185000,11017000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Q6AYA7",-25.1827155888187,0.931317819478346,81.0097604522858,2.2460559457602e-19,1.81055981536709e-18,"Q6AYA7",NA,"Rfk","tr|Q6AYA7|Q6AYA7_RAT RCG48018 OS=Rattus norvegicus OX=10116 GN=Rfk PE=1 SV=1",17.481,155,"155",8.5032,14861000,19111000,7303100,3780400,0,2561500,3181400,0,0,0,2123000,2730200,1043300,540060,0,365930,454480,0,0,0,12468000,11420000,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0
"Q9ESH1",25.1910004373963,0.939602659219984,81.0575263415363,2.19241780157366e-19,1.81055981536709e-18,"Q9ESH1",NA,"Psmd4","tr|Q9ESH1|Q9ESH1_RAT 26S proteasome subunit S5a OS=Rattus norvegicus OX=10116 GN=Psmd4 PE=1 SV=1",40.73,377,"377",64.006,21882000,21758000,18274000,13179000,11939000,13774000,13595000,16223000,0,3373500,1563000,1554100,1305300,941360,852780,983880,971080,1158800,0,240970,0,0,0,0,0,0,0,23679000,0,0,2,2,3,0,0,2,2,3,0,2
"P09759",-25.1725580135056,0.921160252485812,80.9921584353767,2.26615122277623e-19,1.81888453407039e-18,"P09759","Ephrin type-B receptor 1","Ephb1","sp|P09759|EPHB1_RAT Ephrin type-B receptor 1 OS=Rattus norvegicus OX=10116 GN=Ephb1 PE=1 SV=2",109.88,984,"984",6.4511,11658000,13301000,0,5296600,14071000,0,0,0,1814200,0,211970,241840,0,96302,255840,0,0,0,32986,0,11656000,12070000,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0
"F1LPQ9;Q5U301",-25.163135275434,0.911737522005502,80.9758289135627,2.28495453628445e-19,1.82996358923437e-18,"F1LPQ9","A-kinase anchor protein 2","Akap2","tr|F1LPQ9|F1LPQ9_RAT A-kinase anchor protein 2 OS=Rattus norvegicus OX=10116 GN=Akap2 PE=1 SV=2;sp|Q5U301|AKAP2_RAT A-kinase anchor protein 2 OS=Rattus norvegicus OX=10116 GN=Akap2 PE=1 SV=1",95.941,870,"870;870",6.2037,0,0,0,0,16942000,0,0,0,0,0,0,0,0,0,470610,0,0,0,0,0,0,0,0,0,23521000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"F1M7A3;A0A0G2K640;Q63262;P20267",-25.1531618171205,0.901764072410969,80.9585459411599,2.30502576701501e-19,1.84200749067138e-18,"F1M7A3","POU domain protein;POU domain, class 3, transcription factor 3;POU domain, class 3, transcription factor 1","Pou3f3;Pou3f1","tr|F1M7A3|F1M7A3_RAT POU domain protein OS=Rattus norvegicus OX=10116 GN=Pou3f3 PE=3 SV=3;tr|A0A0G2K640|A0A0G2K640_RAT POU domain protein OS=Rattus norvegicus OX=10116 GN=Pou3f3 PE=3 SV=1;sp|Q63262|PO3F3_RAT POU domain, class 3, transcription factor 3 OS=R",47.955,465,"465;487;497;451;361",4.8522,7416400,25900000,5128800,2677800,3641300,5445500,0,0,0,0,674220,2354500,466260,243440,331030,495050,0,0,0,0,0,23498000,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
"A8ASI9;Q9JLT6",25.1243653895645,0.872967666795705,80.9420547170994,2.32434191911968e-19,1.85339682439609e-18,"A8ASI9","BH3-interacting domain death agonist;BH3-interacting domain death agonist p15;BH3-interacting domain death agonist p13;BH3-interacting domain death agonist p11","Bid","tr|A8ASI9|A8ASI9_RAT BH3-interacting domain death agonist OS=Rattus norvegicus OX=10116 GN=Bid PE=1 SV=1;sp|Q9JLT6|BID_RAT BH3-interacting domain death agonist OS=Rattus norvegicus OX=10116 GN=Bid PE=1 SV=2",22.249,196,"196;196",6.7244,0,0,3586200,0,0,20713000,7395200,0,2595600,4090300,0,0,398470,0,0,2301400,821690,0,288400,454470,0,0,0,0,0,22689000,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"B1WC33",-25.1340570064601,0.88265927754744,80.9254411051692,2.34396515041e-19,1.86324932676446e-18,"B1WC33",NA,"Cdc42ep4","tr|B1WC33|B1WC33_RAT CDC42 effector protein (Rho GTPase binding) 4 (Predicted), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Cdc42ep4 PE=1 SV=1",37.927,350,"350",6.7585,0,9670900,5789200,0,10763000,0,0,0,0,0,0,537270,321620,0,597930,0,0,0,0,0,0,6916800,5969000,0,10245000,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0
"D3ZCG3;D3ZKH2",25.1133611540424,0.861963442102336,80.9229855041725,2.3468796164984e-19,1.86324932676446e-18,"D3ZCG3",NA,"Mon2","tr|D3ZCG3|D3ZCG3_RAT MON2 homolog, regulator of endosome-to-Golgi-trafficking OS=Rattus norvegicus OX=10116 GN=Mon2 PE=1 SV=3;tr|D3ZKH2|D3ZKH2_RAT MON2 homolog, regulator of endosome-to-Golgi-trafficking OS=Rattus norvegicus OX=10116 GN=Mon2 PE=1 SV=3",188.24,1707,"1707;1498",11.685,5373700,11223000,0,3772900,3769200,3611200,9132500,4577200,13309000,1910800,68021,142060,0,47758,47712,45711,115600,57940,168460,24188,0,0,0,0,0,0,0,0,22939000,0,0,2,0,0,0,2,2,2,3,0
"D3ZEM8",25.110780247318,0.859382537584821,80.9185130599969,2.35219711892786e-19,1.86342888642337e-18,"D3ZEM8",NA,"Tsr1","tr|D3ZEM8|D3ZEM8_RAT RCG34104, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Tsr1 PE=1 SV=1",92.058,804,"804",5.5564,0,0,3472800,8846100,2888300,3712500,0,2625300,13285000,2339700,0,0,115760,294870,96276,123750,0,87509,442830,77991,0,0,0,0,0,0,0,0,22898000,0,0,0,0,2,0,0,0,0,4,0
"Q9JIT3;A0A0G2K324;D3ZCM7",-25.1240129662698,0.872615246046557,80.908034003472,2.36470341679874e-19,1.86929038995322e-18,"Q9JIT3","Transducin-like enhancer protein 3","Tle3;Tle1","sp|Q9JIT3|TLE3_RAT Transducin-like enhancer protein 3 OS=Rattus norvegicus OX=10116 GN=Tle3 PE=1 SV=1;tr|A0A0G2K324|A0A0G2K324_RAT TLE family member 1, transcriptional corepressor OS=Rattus norvegicus OX=10116 GN=Tle1 PE=1 SV=1;tr|D3ZCM7|D3ZCM7_RAT TLE fam",82.643,764,"764;734;770;537",5.5636,11067000,25382000,0,0,0,9769000,10505000,0,0,0,307400,705050,0,0,0,271360,291820,0,0,0,0,23028000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"G3V810",-25.1208553425053,0.869457625050304,80.9025630909929,2.37125911770809e-19,1.87043283853699e-18,"G3V810",NA,"Mtmr10","tr|G3V810|G3V810_RAT Myotubularin-related protein 10 OS=Rattus norvegicus OX=10116 GN=Mtmr10 PE=1 SV=1",88.143,771,"771;272;369",4.9925,0,5131100,0,11407000,7405400,0,0,0,0,0,0,116610,0,259240,168310,0,0,0,0,0,0,0,0,11454000,11550000,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0
"O35867",-25.1177343637878,0.866336648903959,80.8971538354234,2.37775880949239e-19,1.87152628876176e-18,"O35867","Neurabin-1","Ppp1r9a","sp|O35867|NEB1_RAT Neurabin-1 OS=Rattus norvegicus OX=10116 GN=Ppp1r9a PE=1 SV=1",122.73,1095,"1095",3.7335,9353200,25271000,9885200,10543000,6824500,0,0,0,0,0,203330,549380,214900,229200,148360,0,0,0,0,0,0,22928000,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"A0A0G2K3G4",-25.111365206868,0.859967496813933,80.8861167508325,2.39107615828263e-19,1.87394833818296e-18,"A0A0G2K3G4",NA,NA,"tr|A0A0G2K3G4|A0A0G2K3G4_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=4 SV=1",23.427,206,"206",3.9763,22652000,0,0,6287900,0,0,0,0,0,0,1742500,0,0,483690,0,0,0,0,0,0,22652000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Q5FVG5;CON__Q3SX28;P58775-2;P58775",25.0939778182803,0.842580120427415,80.8893962107387,2.38711138918348e-19,1.87394833818296e-18,"Q5FVG5","Tropomyosin beta chain","Tpm2","tr|Q5FVG5|Q5FVG5_RAT Similar to tropomyosin 1, embryonic fibroblast-rat, isoform CRA_c OS=Rattus norvegicus OX=10116 GN=Tpm2 PE=2 SV=1;;sp|P58775-2|TPM2_RAT Isoform 2 of Tropomyosin beta chain OS=Rattus norvegicus OX=10116 GN=Tpm2;sp|P58775|TPM2_RAT Tropom",32.957,284,"284;284;284;284",2.7249,24772000,25843000,16310000,0,18531000,19749000,24245000,14363000,19368000,13407000,1548300,1615200,1019400,0,1158200,1234300,1515300,897670,1210500,837950,0,0,0,0,0,0,0,0,0,21922000,2,0,2,0,0,2,2,0,0,0
"P56522",-25.105158061217,0.85376035709826,80.8753604044729,2.40412655152201e-19,1.88015025183132e-18,"P56522","NADPH:adrenodoxin oxidoreductase, mitochondrial","Fdxr","sp|P56522|ADRO_RAT NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Fdxr PE=1 SV=1",54.362,494,"494",6.3075,13882000,30765000,7556900,5298900,7202000,0,2497200,0,0,0,462740,1025500,251900,176630,240070,0,83241,0,0,0,0,22729000,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,0
"D4A0W1",-25.1003688077891,0.848971107179652,80.8670611288294,2.41424451974935e-19,1.88403730112636e-18,"D4A0W1",NA,"Emc4","tr|D4A0W1|D4A0W1_RAT ER membrane protein complex subunit 4 OS=Rattus norvegicus OX=10116 GN=Emc4 PE=1 SV=1",20.158,183,"183",5.0457,31824000,13188000,13559000,12261000,13037000,0,9412300,6594900,0,0,2893100,1198900,1232700,1114700,1185200,0,855670,599540,0,0,22480000,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,2,0,0
"D3Z9I1",25.0711343631743,0.819736685838131,80.8498118355993,2.43541027117419e-19,1.88445328464109e-18,"D3Z9I1",NA,"Coa3","tr|D3Z9I1|D3Z9I1_RAT Cytochrome C oxidase assembly factor 3 OS=Rattus norvegicus OX=10116 GN=Coa3 PE=1 SV=1",11.928,108,"108",4.2714,0,9790700,4062300,0,3947200,12174000,0,5533900,4436000,5140200,0,1631800,677050,0,657870,2029100,0,922320,739340,856700,0,0,0,0,0,12281000,0,0,0,9459200,0,0,2,0,0,3,0,0,0,2
"D4A742",-25.0868283307291,0.835430641848583,80.8435968819152,2.44308173407994e-19,1.88445328464109e-18,"D4A742",NA,"Romo1","tr|D4A742|D4A742_RAT RCG37250, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Romo1 PE=1 SV=1",8.1828,79,"79",16.285,26850000,7699900,6394400,0,6650800,0,0,0,0,0,6712500,1925000,1598600,0,1662700,0,0,0,0,0,22270000,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0
"D4A769",-25.0887671617474,0.837369472146902,80.8469576084224,2.43893040592892e-19,1.88445328464109e-18,"D4A769",NA,"Samd4b","tr|D4A769|D4A769_RAT Sterile alpha motif domain-containing 4B OS=Rattus norvegicus OX=10116 GN=Samd4b PE=1 SV=1",74.911,687,"687;230",9.5127,0,11769000,0,10663000,11435000,0,2675400,0,0,2464300,0,452650,0,410100,439820,0,102900,0,0,94780,0,10794000,0,11776000,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0
"F1LPA6;P20717",-25.0856207336716,0.834223047131556,80.8415042301286,2.44567024646043e-19,1.88445328464109e-18,"F1LPA6","Protein-arginine deiminase type-2","Padi2","tr|F1LPA6|F1LPA6_RAT Peptidyl arginine deiminase, type II, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Padi2 PE=4 SV=2;sp|P20717|PADI2_RAT Protein-arginine deiminase type-2 OS=Rattus norvegicus OX=10116 GN=Padi2 PE=1 SV=1",75.256,665,"665;665",8.2324,0,6375200,18784000,20272000,10049000,0,0,0,1922100,0,0,212510,626120,675740,334980,0,0,0,64071,0,0,0,0,22611000,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0
"Q68FQ2",-25.0890663421626,0.837668651668353,80.8474760696653,2.43829060664221e-19,1.88445328464109e-18,"Q68FQ2","Junctional adhesion molecule C","Jam3","sp|Q68FQ2|JAM3_RAT Junctional adhesion molecule C OS=Rattus norvegicus OX=10116 GN=Jam3 PE=1 SV=1",34.782,310,"310",9.2397,15123000,16719000,0,13552000,11023000,5066800,0,5011500,0,0,840190,928830,0,752910,612400,281490,0,278420,0,0,10341000,12056000,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0
"Q6MGB4",25.0667484627363,0.815350789456232,80.8422105448804,2.44479626158254e-19,1.88445328464109e-18,"Q6MGB4",NA,"Slc39a7","tr|Q6MGB4|Q6MGB4_RAT H2-K region expressed gene 4, rat orthologue OS=Rattus norvegicus OX=10116 GN=Slc39a7 PE=1 SV=1",49.499,468,"468",2.6744,15402000,18800000,15850000,15943000,14891000,5504100,14090000,14450000,4323300,4533200,1540200,1880000,1585000,1594300,1489100,550410,1409000,1445000,432330,453320,0,0,0,0,0,0,0,21725000,0,0,3,2,3,3,3,2,2,3,0,0
"Q66H59",-25.0790024899346,0.827604808306265,80.8300373958536,2.4599029635692e-19,1.89143799299649e-18,"Q66H59","N-acetylneuraminate lyase","Npl","sp|Q66H59|NPL_RAT N-acetylneuraminate lyase OS=Rattus norvegicus OX=10116 GN=Npl PE=2 SV=1",35.115,320,"320",4.4332,10934000,11019000,6846400,0,0,1675300,0,0,0,0,643200,648180,402730,0,0,98544,0,0,0,0,7556600,8053200,6655700,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
