"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"A0A0H2UHJ5;Q562A2",-0.305678659230026,6.27193548580538,0.0392781858640901,0.842898563053095,0.999921582971277,"A0A0H2UHJ5","Zinc finger RNA-binding protein","Zfr","tr|A0A0H2UHJ5|A0A0H2UHJ5_RAT Zinc finger RNA-binding protein OS=Rattus norvegicus OX=10116 GN=Zfr PE=1 SV=1;sp|Q562A2|ZFR_RAT Zinc finger RNA-binding protein OS=Rattus norvegicus OX=10116 GN=Zfr PE=1 SV=2",116.91,1074,"1074;1073;128",128.59,83107000,105830000,112200000,105060000,95454000,45151000,48803000,38050000,64709000,30404000,1806700,2300700,2439100,2284000,2075100,981540,1060900,827170,1406700,660960,87989000,115660000,114940000,111670000,103570000,91990000,79647000,87768000,99762000,72050000,7,12,14,14,14,9,11,9,12,10
"A0A0H2UHK0;Q6TXG9",0.116655616838823,3.30487965739481,0.00572958413248159,0.939662536486444,0.999921582971277,"A0A0H2UHK0","Swi5-dependent recombination DNA repair protein 1 homolog","Sfr1","tr|A0A0H2UHK0|A0A0H2UHK0_RAT Swi5-dependent recombination DNA repair protein 1 homolog OS=Rattus norvegicus OX=10116 GN=Sfr1 PE=1 SV=1;sp|Q6TXG9|SFR1_RAT Swi5-dependent recombination DNA repair protein 1 homolog OS=Rattus norvegicus OX=10116 GN=Sfr1 PE=2 S",29.016,256,"256;251",26.587,14579000,30071000,10530000,11317000,9141900,18681000,13732000,15532000,7177600,12745000,1214900,2505900,877470,943090,761830,1556700,1144400,1294300,598130,1062100,13021000,15754000,15646000,14793000,0,19322000,0,19396000,0,24828000,3,4,3,3,2,4,4,3,0,3
"A0A0H2UHM0;B5DEN9",0.63004863264864,4.97792100683259,0.16586648043403,0.683811833124314,0.999921582971277,"A0A0H2UHM0","Vacuolar protein sorting-associated protein 28 homolog","Vps28","tr|A0A0H2UHM0|A0A0H2UHM0_RAT Vacuolar protein sorting-associated protein 28 homolog OS=Rattus norvegicus OX=10116 GN=Vps28 PE=1 SV=1;sp|B5DEN9|VPS28_RAT Vacuolar protein sorting-associated protein 28 homolog OS=Rattus norvegicus OX=10116 GN=Vps28 PE=2 SV=1",25.468,221,"221;228",40.021,50909000,47692000,38256000,40494000,25970000,60638000,49365000,20571000,30059000,26041000,3916100,3668600,2942800,3114900,1997700,4664400,3797300,1582400,2312200,2003100,32810000,29521000,33628000,28797000,29806000,58877000,47512000,39534000,47926000,44725000,6,6,5,6,4,6,10,3,4,5
"A0A0H2UHM5;P11598",0.285993468595534,12.1251166398348,0.0343901669475487,0.852879341180228,0.999921582971277,"A0A0H2UHM5","Protein disulfide-isomerase A3","Pdia3","tr|A0A0H2UHM5|A0A0H2UHM5_RAT Protein disulfide-isomerase OS=Rattus norvegicus OX=10116 GN=Pdia3 PE=1 SV=1;sp|P11598|PDIA3_RAT Protein disulfide-isomerase A3 OS=Rattus norvegicus OX=10116 GN=Pdia3 PE=1 SV=2",57.078,510,"510;505",323.31,4416900000,5875600000,4478700000,4493500000,3.813e+09,4824300000,5723400000,4352400000,4191700000,3429900000,152310000,202610000,154440000,154950000,131480000,166350000,197360000,150080000,144540000,118270000,6307400000,5698500000,5105200000,3768600000,4274700000,7112100000,6494700000,5960200000,5580900000,5443400000,93,155,142,125,128,158,173,173,156,165
"A0A0H2UHM7;Q6AYZ1",0.556094261559048,4.07622980484847,0.129437108306846,0.719016379572993,0.999921582971277,"A0A0H2UHM7","Tubulin alpha-1C chain","Tuba1c","tr|A0A0H2UHM7|A0A0H2UHM7_RAT Tubulin alpha chain OS=Rattus norvegicus OX=10116 GN=LOC100909441 PE=3 SV=1;sp|Q6AYZ1|TBA1C_RAT Tubulin alpha-1C chain OS=Rattus norvegicus OX=10116 GN=Tuba1c PE=1 SV=1",49.806,448,"448;449",9.3168,28687000,21623000,30332000,17123000,59368000,29645000,21017000,30908000,0,7323800,1366100,1029700,1444400,815370,2827100,1411700,1000800,1471800,0,348750,0,0,34023000,0,51555000,36774000,33795000,54712000,0,0,0,2,3,0,4,2,2,2,0,0
"A0A0H2UHP0;Q9R1D1",-1.71641757985895,3.03210461702663,1.1737988166108,0.278622058667892,0.999921582971277,"A0A0H2UHP0","Transcriptional repressor CTCF","Ctcf","tr|A0A0H2UHP0|A0A0H2UHP0_RAT CCCTC-binding factor, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Ctcf PE=1 SV=1;sp|Q9R1D1|CTCF_RAT Transcriptional repressor CTCF OS=Rattus norvegicus OX=10116 GN=Ctcf PE=2 SV=1",84.008,738,"738;737",7.1917,0,10766000,29265000,32049000,35465000,2443500,0,2342000,4523600,0,0,448590,1219400,1335400,1477700,101810,0,97582,188480,0,0,20283000,0,28536000,29547000,0,0,0,24182000,0,0,3,2,5,5,0,0,0,2,0
"A0A0H2UHP1;P51647",-1.52967558193933,4.96055081441602,0.942469713548281,0.331643502856587,0.999921582971277,"A0A0H2UHP1","Retinal dehydrogenase 1","Aldh1a1","tr|A0A0H2UHP1|A0A0H2UHP1_RAT Retinal dehydrogenase 1 OS=Rattus norvegicus OX=10116 GN=Aldh1a1 PE=1 SV=1;sp|P51647|AL1A1_RAT Retinal dehydrogenase 1 OS=Rattus norvegicus OX=10116 GN=Aldh1a1 PE=1 SV=3",56.589,521,"521;501;501;499;144",33.854,70224000,116940000,44132000,65593000,74193000,2635600,12244000,9870600,17635000,6607700,2808900,4677600,1765300,2623700,2967700,105420,489770,394820,705390,264310,45869000,69141000,43180000,65955000,64853000,0,25800000,24225000,25662000,24431000,12,15,8,12,13,0,4,3,5,3
"A0A0H2UHP4;D3ZEF4",0.486114777675015,4.50507094677154,0.0990526114054191,0.752969512982663,0.999921582971277,"A0A0H2UHP4","Cullin-7","Cul7","tr|A0A0H2UHP4|A0A0H2UHP4_RAT Cullin-7 OS=Rattus norvegicus OX=10116 GN=Cul7 PE=1 SV=1;sp|D3ZEF4|CUL7_RAT Cullin-7 OS=Rattus norvegicus OX=10116 GN=Cul7 PE=1 SV=1",193.23,1698,"1698;1692;382;2513;2514",16.849,14538000,10236000,17555000,22913000,14256000,29870000,23816000,21566000,23390000,14160000,165200,116320,199490,260370,162000,339440,270640,245070,265800,160910,25908000,0,29590000,31558000,30981000,29195000,34588000,34067000,36717000,30747000,4,0,3,4,3,5,3,5,6,5
"A0A0H2UHQ1;F1LZX7;P24049;A0A0G2KB77",-0.290872501687174,8.98115193665915,0.0355715677030502,0.850402992053253,0.999921582971277,"A0A0H2UHQ1","60S ribosomal protein L17","Rpl17","tr|A0A0H2UHQ1|A0A0H2UHQ1_RAT 60S ribosomal protein L17 OS=Rattus norvegicus OX=10116 GN=Rpl17 PE=1 SV=1;tr|F1LZX7|F1LZX7_RAT 60S ribosomal protein L17 OS=Rattus norvegicus OX=10116 GN=Rpl17 PE=1 SV=2;sp|P24049|RL17_RAT 60S ribosomal protein L17 OS=Rattus n",21.967,189,"189;204;184;201;177",64.595,931960000,981360000,863150000,561800000,660600000,614820000,459010000,338550000,566240000,356470000,103550000,109040000,95906000,62422000,73400000,68314000,51001000,37617000,62916000,39608000,774710000,749150000,6.93e+08,578250000,679860000,626060000,506840000,487290000,655760000,557860000,36,25,33,20,26,23,25,18,20,22
"A0A0H2UHQ3;B5DFH2;P0C5W1",-0.136803997683385,7.04517046237843,0.00787892228217775,0.929270030003031,0.999921582971277,"A0A0H2UHQ3","Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain","Map1s","tr|A0A0H2UHQ3|A0A0H2UHQ3_RAT Microtubule-associated protein 1S OS=Rattus norvegicus OX=10116 GN=Map1s PE=1 SV=1;tr|B5DFH2|B5DFH2_RAT BPY2 interacting protein 1 (Predicted), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Map1s PE=2 SV=1;sp|P0C5W1|MAP1S_RAT",102.43,968,"968;972;972",56.014,183250000,230460000,183180000,191910000,135440000,109180000,101030000,55087000,84137000,45993000,4952600,6228600,4950800,5186800,3660500,2950900,2730500,1488800,2274000,1243000,164480000,163150000,186110000,174190000,176280000,175400000,154290000,164130000,151420000,139060000,16,19,15,19,19,15,14,11,11,15
"A0A0H2UHQ8;D3ZFA8;P04644;D3ZKG6;D3ZHU9",-0.123844556633145,8.22431058343019,0.0064573218105471,0.935952957304837,0.999921582971277,"A0A0H2UHQ8","40S ribosomal protein S17","LOC100364909;Rps17;RGD1559955;LOC100361180","tr|A0A0H2UHQ8|A0A0H2UHQ8_RAT 40S ribosomal protein S17 OS=Rattus norvegicus OX=10116 GN=Rps17 PE=3 SV=1;tr|D3ZFA8|D3ZFA8_RAT 40S ribosomal protein S17-like OS=Rattus norvegicus OX=10116 GN=LOC100362366 PE=3 SV=1;sp|P04644|RS17_RAT 40S ribosomal protein S17",15.379,134,"134;135;135;135;136;135;135;139",188.63,750470000,597510000,568720000,422090000,464410000,507100000,2.46e+08,180960000,246120000,136920000,150090000,119500000,113740000,84417000,92881000,101420000,49199000,36192000,49224000,27384000,372890000,380590000,412990000,379610000,402620000,475290000,310900000,340780000,388200000,269570000,34,21,30,19,19,38,14,9,10,15
"A0A0H2UHR7;D3ZHA0",0.149294385353161,11.6875382664545,0.00938264208767341,0.922834367045017,0.999921582971277,"A0A0H2UHR7","Filamin-C","Flnc","tr|A0A0H2UHR7|A0A0H2UHR7_RAT Filamin-C OS=Rattus norvegicus OX=10116 GN=Flnc PE=1 SV=1;sp|D3ZHA0|FLNC_RAT Filamin-C OS=Rattus norvegicus OX=10116 GN=Flnc PE=1 SV=1",287.3,2693,"2693;2726",323.31,3782100000,4119400000,2823300000,4023200000,3269400000,2869600000,2295400000,2121500000,2974800000,1.813e+09,26265000,28607000,19606000,27939000,22704000,19928000,15940000,14733000,20658000,12590000,4124600000,3607900000,3216600000,4301600000,4284100000,4137800000,3.706e+09,4336500000,4.973e+09,4474500000,157,174,153,201,197,168,145,148,176,162
"A0A0H2UHS7;P12001;Q0QEW8",-0.023777406585466,9.31766585197125,0.000238098104798988,0.987688788369749,0.999921582971277,"A0A0H2UHS7","60S ribosomal protein L18","Rpl18","tr|A0A0H2UHS7|A0A0H2UHS7_RAT 60S ribosomal protein L18 OS=Rattus norvegicus OX=10116 GN=Rpl18 PE=1 SV=1;sp|P12001|RL18_RAT 60S ribosomal protein L18 OS=Rattus norvegicus OX=10116 GN=Rpl18 PE=1 SV=2;tr|Q0QEW8|Q0QEW8_RAT Ribosomal protein L18 (Fragment) OS=R",21.786,189,"189;188;165",129.22,1500300000,1068900000,935730000,609060000,694280000,758460000,661640000,435880000,603980000,522540000,187540000,133610000,116970000,76132000,86785000,94808000,82704000,54485000,75497000,65317000,879210000,801640000,910400000,697730000,730820000,893460000,802550000,618490000,790510000,837270000,34,21,27,20,25,26,20,19,27,22
"A0A0H2UHT6;D3ZM33;P62271;M0R5K9;A0A0G2KA79;D3ZAU6",0.143114341302193,9.87159720372732,0.00862224199977728,0.926017939055987,0.999921582971277,"A0A0H2UHT6","40S ribosomal protein S18","LOC100362298;Rps18;LOC100912024;RGD1561919","tr|A0A0H2UHT6|A0A0H2UHT6_RAT 40S ribosomal protein S18 OS=Rattus norvegicus OX=10116 GN=Rps18 PE=1 SV=1;tr|D3ZM33|D3ZM33_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=3 SV=3;sp|P62271|RS18_RAT 40S ribosomal protein S18 OS=Rattus norvegicus O",17.587,151,"151;152;152;151;146;152;146;105",280.4,2003400000,1.585e+09,1449800000,843210000,910880000,1446700000,1098900000,736380000,987060000,864390000,222600000,176110000,161090000,93690000,101210000,160740000,122100000,81820000,109670000,96043000,1236100000,1048800000,1270200000,1006800000,1000500000,1414900000,1200900000,1032100000,1182200000,1293900000,45,37,41,31,27,45,33,29,30,32
"A0A0H2UHU0;P62853;F1M6F4;M0R763;D4AE10;D3ZCH5",0.288604969158971,8.83668059306639,0.0350200421201416,0.851553668409646,0.999921582971277,"A0A0H2UHU0","40S ribosomal protein S25","Rps25;LOC100912210;LOC100911337;RGD1563613;LOC100359763","tr|A0A0H2UHU0|A0A0H2UHU0_RAT 40S ribosomal protein S25 OS=Rattus norvegicus OX=10116 GN=Rps25 PE=3 SV=1;sp|P62853|RS25_RAT 40S ribosomal protein S25 OS=Rattus norvegicus OX=10116 GN=Rps25 PE=2 SV=1;tr|F1M6F4|F1M6F4_RAT 40S ribosomal protein S25 OS=Rattus n",13.611,124,"124;125;124;125;124;130",12.001,840890000,569970000,512140000,461960000,414580000,537720000,515590000,383360000,603290000,460120000,168180000,113990000,102430000,92391000,82916000,107540000,103120000,76672000,120660000,92024000,547370000,485550000,549940000,493830000,494730000,624470000,495400000,479570000,690370000,839840000,16,13,11,10,9,15,11,10,14,12
"A0A0H2UHU1;P61515;D4AAZ6",-0.231925420409414,5.78474720582647,0.0226287984123362,0.880426387428922,0.999921582971277,"A0A0H2UHU1","Putative 60S ribosomal protein L37a;60S ribosomal protein L37a","Rpl37a-ps1;Rpl37a","tr|A0A0H2UHU1|A0A0H2UHU1_RAT 60S ribosomal protein L37a OS=Rattus norvegicus OX=10116 GN=Rpl37a PE=3 SV=1;sp|P61515|RL37P_RAT Putative 60S ribosomal protein L37a OS=Rattus norvegicus OX=10116 GN=Rpl37a-ps1 PE=5 SV=2;sp|D4AAZ6|RL37A_RAT 60S ribosomal protei",10.276,92,"92;92;72;92;97",15.937,168040000,100860000,106950000,83421000,89368000,97656000,36422000,57479000,66880000,23112000,42010000,25216000,26738000,20855000,22342000,24414000,9105500,14370000,16720000,5778000,94059000,67506000,76368000,64726000,69308000,78168000,56318000,62951000,74576000,44390000,9,7,11,6,7,8,5,7,6,5
"A0A0H2UHV4;M0R7Z0;B2GUV7",0.127789388707414,6.42272531778852,0.00687510833255529,0.933918114594013,0.999921582971277,"A0A0H2UHV4","Eukaryotic translation initiation factor 5B","Eif5b","tr|A0A0H2UHV4|A0A0H2UHV4_RAT Eukaryotic translation initiation factor 5B OS=Rattus norvegicus OX=10116 GN=Eif5b PE=1 SV=1;tr|M0R7Z0|M0R7Z0_RAT Tr-type G domain-containing protein OS=Rattus norvegicus OX=10116 PE=4 SV=1;sp|B2GUV7|IF2P_RAT Eukaryotic transla",136.41,1205,"1205;1215;1216;388",88.516,61862000,77453000,95512000,129840000,124050000,49408000,57665000,66344000,82433000,33243000,1262500,1580700,1949200,2649800,2531700,1008300,1176800,1354000,1682300,678430,96061000,94844000,99164000,112350000,109750000,108130000,96957000,118150000,133200000,102450000,7,8,11,16,18,8,9,15,13,11
"A0A0H2UHV9;D4ABY2",0.133171920509286,8.50125947691826,0.00746625955968588,0.931142468978543,0.999921582971277,"A0A0H2UHV9","Coatomer subunit gamma-2","Copg2","tr|A0A0H2UHV9|A0A0H2UHV9_RAT Coatomer subunit gamma OS=Rattus norvegicus OX=10116 GN=Copg2 PE=1 SV=1;sp|D4ABY2|COPG2_RAT Coatomer subunit gamma-2 OS=Rattus norvegicus OX=10116 GN=Copg2 PE=3 SV=2",97.569,870,"870;715;542",255.95,311710000,544490000,377740000,546310000,389440000,248420000,243260000,174850000,303290000,201500000,6776400,11837000,8211800,11876000,8466100,5400500,5288300,3801000,6593200,4380500,377320000,438490000,439200000,488810000,415390000,436770000,453400000,488140000,542470000,443960000,18,31,31,35,30,24,24,20,26,21
"A0A0H2UHW4;Q7TP40",-0.00559465615623673,3.55411706692961,1.3181931016959e-05,0.997103132545356,0.999921582971277,"A0A0H2UHW4","PEST proteolytic signal-containing nuclear protein","Pcnp","tr|A0A0H2UHW4|A0A0H2UHW4_RAT PEST proteolytic signal-containing nuclear protein OS=Rattus norvegicus OX=10116 GN=Pcnp PE=1 SV=1;sp|Q7TP40|PCNP_RAT PEST proteolytic signal-containing nuclear protein OS=Rattus norvegicus OX=10116 GN=Pcnp PE=1 SV=1",20.081,188,"188;189",6.0586,14250000,27125000,11941000,6854000,21143000,27029000,18545000,12804000,16994000,3423400,1425000,2712500,1194100,685400,2114300,2702900,1854500,1280400,1699400,342340,16584000,17853000,19342000,0,19882000,20786000,17856000,16040000,18690000,0,2,4,4,2,3,3,4,4,4,0
"A0A0H2UHX1;A1L1I6;Q6RJR6-2;Q6RJR6",0.00434961162278287,7.21137199676581,7.96769462037966e-06,0.997747805855662,0.999921582971277,"A0A0H2UHX1","Reticulon;Reticulon-3","Rtn3","tr|A0A0H2UHX1|A0A0H2UHX1_RAT Reticulon OS=Rattus norvegicus OX=10116 GN=Rtn3 PE=1 SV=1;tr|A1L1I6|A1L1I6_RAT Reticulon OS=Rattus norvegicus OX=10116 GN=Rtn3 PE=2 SV=1;sp|Q6RJR6-2|RTN3_RAT Isoform 2 of Reticulon-3 OS=Rattus norvegicus OX=10116 GN=Rtn3;sp|Q6R",28.227,261,"261;262;237;940",95.352,342550000,204080000,200620000,166830000,153660000,162970000,183380000,128460000,136590000,66670000,42819000,25510000,25078000,20854000,19207000,20371000,22923000,16058000,17073000,8333800,214780000,164320000,180610000,186100000,178350000,214040000,203870000,157940000,172690000,176300000,10,8,12,7,9,9,8,10,9,9
"A0A0H2UI05",-0.371677969865154,3.63638639691076,0.0580187976114317,0.809655165128312,0.999921582971277,"A0A0H2UI05",NA,NA,"tr|A0A0H2UI05|A0A0H2UI05_RAT Cilia- and flagella-associated protein 20 OS=Rattus norvegicus OX=10116 GN=Cfap20 PE=4 SV=1",22.748,193,"193",5.4956,30229000,26438000,16277000,22433000,14016000,12900000,16093000,15439000,11133000,2101300,2519100,2203200,1356400,1869400,1168000,1075000,1341100,1286600,927740,175110,17284000,15238000,20471000,17653000,16990000,18379000,14388000,15427000,19699000,0,3,4,2,3,2,2,3,3,2,0
"A0A0H2UI10;Q8VIJ5;Q8VIJ5-3;Q8VIJ5-2",-0.273883635968092,7.49414555495087,0.0315437241878535,0.859032781501903,0.999921582971277,"A0A0H2UI10","Protein O-GlcNAcase","Mgea5","tr|A0A0H2UI10|A0A0H2UI10_RAT Protein O-GlcNAcase OS=Rattus norvegicus OX=10116 GN=Oga PE=1 SV=1;sp|Q8VIJ5|OGA_RAT Protein O-GlcNAcase OS=Rattus norvegicus OX=10116 GN=Oga PE=1 SV=1;sp|Q8VIJ5-3|OGA_RAT Isoform 3 of Protein O-GlcNAcase OS=Rattus norvegicus O",106.17,948,"948;916;820;767",155.61,217820000,306730000,257890000,275930000,186110000,139260000,82769000,72519000,117240000,84006000,4445300,6259800,5263100,5631300,3798100,2842000,1689200,1480000,2392700,1714400,234950000,246620000,251680000,257360000,242270000,202260000,176830000,217130000,218140000,203190000,20,18,20,20,18,17,11,10,16,14
"A0A0H2UI11;P62893",-0.626362681484893,5.19779569001247,0.163946472563822,0.685548783019958,0.999921582971277,"A0A0H2UI11","60S ribosomal protein L39","Rpl39","tr|A0A0H2UI11|A0A0H2UI11_RAT 60S ribosomal protein L39 OS=Rattus norvegicus OX=10116 GN=Rpl39 PE=1 SV=1;sp|P62893|RL39_RAT 60S ribosomal protein L39 OS=Rattus norvegicus OX=10116 GN=Rpl39 PE=1 SV=2",6.2754,50,"50;51",8.2678,61728000,72071000,73149000,45322000,70943000,58700000,21402000,24761000,49484000,30696000,61728000,72071000,73149000,45322000,70943000,58700000,21402000,24761000,49484000,30696000,34877000,53376000,69477000,46805000,74001000,68135000,0,0,58450000,52649000,4,4,4,2,2,2,2,2,3,3
"A0A0H2UI21;Q704S8",-1.38454626688214,4.9926218464395,0.778119352582507,0.37771692639776,0.999921582971277,"A0A0H2UI21","Carnitine O-acetyltransferase","Crat","tr|A0A0H2UI21|A0A0H2UI21_RAT Carnitine O-acetyltransferase OS=Rattus norvegicus OX=10116 GN=Crat PE=1 SV=1;sp|Q704S8|CACP_RAT Carnitine O-acetyltransferase OS=Rattus norvegicus OX=10116 GN=Crat PE=1 SV=1",71.013,626,"626;626",22.048,49425000,91841000,83992000,31850000,34741000,14716000,15816000,11698000,25380000,5936900,1900900,3532400,3230500,1225000,1336200,565980,608290,449910,976150,228340,54968000,67108000,84542000,32390000,48900000,35917000,22495000,0,29071000,22318000,6,7,10,7,6,2,3,2,3,3
"A0A0H4SRI7;D4ABK9;A0A0H4SN51;A0A0H4SQ65;D3ZWB2;A0A0H4T4D0;A0A0H4SMZ8;A0A0H4SRI2;Q9EQG6-2;Q9EQG6",-0.486602949889927,3.82246748018714,0.0992506897928465,0.752730695160325,0.999921582971277,"A0A0H4SRI7","Kinase D-interacting substrate of 220 kDa","Kidins220","tr|A0A0H4SRI7|A0A0H4SRI7_RAT Kinase D-interacting substrate 220 isoform 7 OS=Rattus norvegicus OX=10116 GN=Kidins220 PE=2 SV=1;tr|D4ABK9|D4ABK9_RAT Kinase D-interacting substrate of 220 kDa OS=Rattus norvegicus OX=10116 GN=Kidins220 PE=1 SV=3;tr|A0A0H4SN51",185.42,1669,"1669;1712;1713;1751;1762;1762;1767;1770;1714;1762",16.255,10501000,8008700,13201000,29692000,38090000,9429500,14176000,8376800,6444500,3223300,123550,94219,155300,349320,448120,110940,166780,98551,75817,37922,21180000,0,17695000,24074000,40120000,17539000,22323000,20047000,13841000,0,2,2,2,6,9,3,4,3,2,2
"A0A0U1RRV5;D3ZKG9",0.454112276779435,8.09370668314061,0.0864915313071077,0.768685750183308,0.999921582971277,"A0A0U1RRV5","Clustered mitochondria protein homolog","Cluh","tr|A0A0U1RRV5|A0A0U1RRV5_RAT Clustered mitochondria protein homolog OS=Rattus norvegicus OX=10116 GN=Cluh PE=1 SV=1;tr|D3ZKG9|D3ZKG9_RAT Clustered mitochondria protein homolog OS=Rattus norvegicus OX=10116 GN=Cluh PE=1 SV=3",151.16,1349,"1349;1298",155.39,235840000,269590000,199550000,326490000,198750000,249630000,229430000,217490000,312530000,154260000,3230700,3693000,2733600,4472400,2722600,3419600,3142800,2979300,4281300,2113100,254650000,2.8e+08,266060000,335210000,304100000,354870000,364700000,412540000,477010000,361650000,24,24,19,30,28,30,28,35,40,35
"A0A0U1RRV7;Q0ZFS8",-0.0366108210687201,8.41516041584781,0.000564467797550941,0.98104521813368,0.999921582971277,"A0A0U1RRV7",NA,"Srsf3","tr|A0A0U1RRV7|A0A0U1RRV7_RAT RCG61099, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Srsf3 PE=1 SV=1;tr|Q0ZFS8|Q0ZFS8_RAT RCG61099, isoform CRA_c OS=Rattus norvegicus OX=10116 GN=Srsf3 PE=1 SV=1",14.203,124,"124;164",20.7,674260000,383950000,478500000,485750000,410410000,533560000,460430000,326140000,86049000,251800000,84282000,47994000,59812000,60719000,51301000,66695000,57554000,40767000,10756000,31474000,423980000,373420000,485980000,423950000,452340000,569040000,407330000,409370000,332850000,379980000,15,14,20,17,17,13,13,13,8,12
"A0A0U1RRZ5;Q6MG48",0.470169986743467,3.74961984375738,0.0926893342917623,0.760785665719827,0.999921582971277,"A0A0U1RRZ5","Protein PRRC2A","Prrc2a","tr|A0A0U1RRZ5|A0A0U1RRZ5_RAT Protein PRRC2A OS=Rattus norvegicus OX=10116 GN=Prrc2a PE=1 SV=1;sp|Q6MG48|PRC2A_RAT Protein PRRC2A OS=Rattus norvegicus OX=10116 GN=Prrc2a PE=1 SV=1",229.17,2162,"2162;2161",14.248,0,16501000,0,22940000,32390000,24200000,9232100,6785000,26622000,6344700,0,154220,0,214390,302710,226170,86281,63411,248800,59296,0,0,0,29130000,41261000,30986000,33327000,0,33550000,0,0,3,0,4,6,6,2,0,5,2
"A0A140TA89;P50442",-1.6755041183069,9.39624372317237,1.12126625864869,0.289645959024559,0.999921582971277,"A0A140TA89","Glycine amidinotransferase, mitochondrial","Gatm","tr|A0A140TA89|A0A140TA89_RAT Glycine amidinotransferase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Gatm PE=1 SV=1;sp|P50442|GATM_RAT Glycine amidinotransferase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Gatm PE=1 SV=1",52.143,462,"462;423",323.31,1.996e+09,2139200000,1782100000,1365900000,1307200000,210790000,221660000,243300000,159780000,103610000,68828000,73765000,61451000,47099000,45075000,7268800,7643400,8389600,5509800,3572900,1206600000,1344200000,1261700000,1261700000,1338700000,403470000,388390000,463930000,372020000,375140000,89,92,78,79,67,29,23,30,20,21
"A0A140TAA4;Q9QZA2",1.12287758972772,6.46085758653884,0.51811726750267,0.471645908864441,0.999921582971277,"A0A140TAA4","Programmed cell death 6-interacting protein","Pdcd6ip","tr|A0A140TAA4|A0A140TAA4_RAT Programmed cell death 6-interacting protein OS=Rattus norvegicus OX=10116 GN=Pdcd6ip PE=1 SV=1;sp|Q9QZA2|PDC6I_RAT Programmed cell death 6-interacting protein OS=Rattus norvegicus OX=10116 GN=Pdcd6ip PE=1 SV=2",95.881,868,"868;873",67.859,34141000,53674000,38463000,78940000,40071000,92083000,74449000,99783000,129530000,60267000,742190,1166800,836140,1716100,871110,2001800,1618500,2169200,2815900,1310200,44544000,81692000,59640000,84420000,76115000,128430000,143080000,149060000,189720000,143200000,5,8,7,12,8,13,14,15,21,16
"A0A140TAB3;P37285-2;P37285-3;P37285",0.155277093593124,7.91508313679016,0.0101493250248093,0.919753794413772,0.999921582971277,"A0A140TAB3","Kinesin light chain 1","Klc1","tr|A0A140TAB3|A0A140TAB3_RAT Kinesin light chain OS=Rattus norvegicus OX=10116 GN=Klc1 PE=1 SV=1;sp|P37285-2|KLC1_RAT Isoform A of Kinesin light chain 1 OS=Rattus norvegicus OX=10116 GN=Klc1;sp|P37285-3|KLC1_RAT Isoform B of Kinesin light chain 1 OS=Rattus",62.852,552,"552;542;551;560;505",102.36,242570000,344540000,261100000,266820000,175660000,233400000,196470000,160520000,223940000,122310000,7134300,10134000,7679400,7847500,5166300,6864800,5778400,4721300,6586400,3597300,265090000,315350000,294860000,257450000,294570000,343090000,356340000,269080000,283070000,332800000,17,22,25,25,19,27,25,28,33,22
"A0A140TAB6;A0A0G2K977;Q62839",0.154002279243153,4.06533483869831,0.0099834396767946,0.920410089581134,0.999921582971277,"A0A140TAB6","Golgin subfamily A member 2","Golga2","tr|A0A140TAB6|A0A140TAB6_RAT Golgin subfamily A member 2 OS=Rattus norvegicus OX=10116 GN=Golga2 PE=1 SV=1;tr|A0A0G2K977|A0A0G2K977_RAT Golgin subfamily A member 2 OS=Rattus norvegicus OX=10116 GN=Golga2 PE=1 SV=1;sp|Q62839|GOGA2_RAT Golgin subfamily A mem",111.45,986,"986;1026;998",17.947,6620900,17087000,18746000,31718000,11475000,20340000,0,13617000,23033000,9476600,157640,406840,446320,755190,273200,484300,0,324210,548400,225630,0,26191000,24796000,24641000,23498000,23472000,0,31540000,28181000,26616000,2,0,4,5,2,6,2,5,5,4
